accession_no,author,cdli_id,collection,credits,date_of_origin,dates_referenced,designation,display_name,dynastic_seat,excavation_no,exemplars,findspot_square,genre,id_composite,language,material,museum_no,object_type,period,pleiades_id,popular_name,primary_publication,provenience,publication_date,publication_history,ruler,script,script_remarks,script_type,seal_id,subgenre,subgenre_remarks,text_remarks,year_name_eponym
"","","P463514","Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005930/.","1114-1076","","Tiglath-pileser I 05","RIAo Tiglath-pileser I 05","Assyria","","VAT 09540 (Ass 18723)","","Royal Inscription","Q005930","Akkadian","clay","","tablet","Middle Assyrian","893945","RIMA 2 A.0.87.5","Tiglath-pileser I 05","Ashur","","","Tiglath-pileser I","Middle Assyrian","inscribed","Cuneiform","","Tiglath-pileser I","","",""
"","","P463515","Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005931/.","1114-1076","","Tiglath-pileser I 06","RIAo Tiglath-pileser I 06","Assyria","","VAT 09497 (Ass 10766)","","Royal Inscription","Q005931","Akkadian","clay","","tablet","Middle Assyrian","893945","RIMA 2 A.0.87.6","Tiglath-pileser I 06","Ashur","","","Tiglath-pileser I","Middle Assyrian","inscribed","Cuneiform","","Tiglath-pileser I","","",""
"","","P463516","Arkeoloji Müzeleri, Istanbul, Turkey","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005932/.","1114-1076","","Tiglath-pileser I 07","RIAo Tiglath-pileser I 07","Assyria","","Ist A 00635 (Ass 17861)","","Royal Inscription","Q005932","Akkadian","clay","","tablet","Middle Assyrian","893945","RIMA 2 A.0.87.7","Tiglath-pileser I 07","Ashur","","","Tiglath-pileser I","Middle Assyrian","inscribed","Cuneiform","","Tiglath-pileser I","","",""
"","","P463517","Arkeoloji Müzeleri, Istanbul, Turkey","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005933/.","1114-1076","","Tiglath-pileser I 08","RIAo Tiglath-pileser I 08","Assyria","","Ist A 00646 (Ass 17874b) +","","Royal Inscription","Q005933","Akkadian","clay","","tablet","Middle Assyrian","893945","RIMA 2 A.0.87.8","Tiglath-pileser I 08","Ashur","","","Tiglath-pileser I","Middle Assyrian","inscribed","Cuneiform","","Tiglath-pileser I","","",""
"","","P463518","Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005934/.","1114-1076","","Tiglath-pileser I 09","RIAo Tiglath-pileser I 09","Assyria","","VAT 09511","","Royal Inscription","Q005934","Akkadian","clay","","tablet","Middle Assyrian","893945","RIMA 2 A.0.87.9","Tiglath-pileser I 09","Ashur","","","Tiglath-pileser I","Middle Assyrian","inscribed","Cuneiform","","Tiglath-pileser I","","",""
"","","P463519","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005935/.","1114-1076","","Tiglath-pileser I 10","RIAo Tiglath-pileser I 10","Assyria","","BM 122622 + BM 122623 + BM 123361 (1930-05-08, 0011 + 1930-05-08, 0012 + 1932-12-10, 0304); Sm 1874; K 02805; BM 122632 (1930-05-08, 0021); BM 121067 (1929-10-12, 0063); BM 134564 (1932-12-12, 0559); 1879-07-08, 0280; Bu 1889-04-26, 0028","","Royal Inscription","Q005935","Akkadian","clay","","tablet","Middle Assyrian","874621","RIMA 2 A.0.87.10","Tiglath-pileser I 10","Nineveh","","","Tiglath-pileser I","Middle Assyrian","inscribed","Cuneiform","","Tiglath-pileser I","","",""
"","","P463520","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005936/.","1114-1076","","Tiglath-pileser I 11","RIAo Tiglath-pileser I 11","Assyria","","Sm 1874","","Royal Inscription","Q005936","Akkadian","clay","","tablet","Middle Assyrian","874621","RIMA 2 A.0.87.11","Tiglath-pileser I 11","Nineveh","","","Tiglath-pileser I","Middle Assyrian","inscribed","Cuneiform","","Tiglath-pileser I","","",""
"","","P463521","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005937/.","1114-1076","","Tiglath-pileser I 12","RIAo Tiglath-pileser I 12","Assyria","","K 02807; Bu 1891-05-09, 0196","","Royal Inscription","Q005937","Akkadian","clay","","tablet","Middle Assyrian","874621","RIMA 2 A.0.87.12","Tiglath-pileser I 12","Nineveh","","","Tiglath-pileser I","Middle Assyrian","inscribed","Cuneiform","","Tiglath-pileser I","","",""
"","","P463522","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005938/.","1114-1076","","Tiglath-pileser I 13","RIAo Tiglath-pileser I 13","Assyria","","BM 122630 (1930-05-08, 0019)","","Royal Inscription","Q005938","Akkadian","clay","","tablet","Middle Assyrian","874621","RIMA 2 A.0.87.13","Tiglath-pileser I 13","Nineveh","","","Tiglath-pileser I","Middle Assyrian","inscribed","Cuneiform","","Tiglath-pileser I","","",""
"","","P463523","","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005939/.","1114-1076","","Tiglath-pileser I 14","RIAo Tiglath-pileser I 14","Assyria","","AAA 19 no. 270 ","","Royal Inscription","Q005939","Akkadian","stone","","prism","Middle Assyrian","874621","RIMA 2 A.0.87.14","Tiglath-pileser I 14","Nineveh","","","Tiglath-pileser I","Middle Assyrian","inscribed","Cuneiform","","Tiglath-pileser I","","",""
"","","P463524","","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005940/.","1114-1076","","Tiglath-pileser I 15","RIAo Tiglath-pileser I 15","Assyria","","King, AKA p. 127 n. 1","","Royal Inscription","Q005940","Akkadian","stone","","rock face","Middle Assyrian","914118846","RIMA 2 A.0.87.15","Tiglath-pileser I 15","Tigris Tunnel ","","","Tiglath-pileser I","Middle Assyrian","inscribed","Cuneiform","","Tiglath-pileser I","","",""
"","","P463525","","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005941/.","1114-1076","","Tiglath-pileser I 16","RIAo Tiglath-pileser I 16","Assyria","","Lehmann-Haupt, Mat. pp. 15-16 no. 6","","Royal Inscription","Q005941","Akkadian","stone","","rock face","Middle Assyrian","708232007","RIMA 2 A.0.87.16","Tiglath-pileser I 16","Yoncali","","","Tiglath-pileser I","Middle Assyrian","inscribed","Cuneiform","","Tiglath-pileser I","","",""
"","","P463526","","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005942/.","1114-1076","","Tiglath-pileser I 17","RIAo Tiglath-pileser I 17","Assyria","","Ass 04106; Ass 04184l-m; Ass 04211a; Ass 12694; Ass 12722","","Royal Inscription","Q005942","Akkadian","stone","","sculpture","Middle Assyrian","893945","RIMA 2 A.0.87.17","Tiglath-pileser I 17","Ashur","","","Tiglath-pileser I","Middle Assyrian","inscribed","Cuneiform","","Tiglath-pileser I","","",""
"","","P463527","","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005943/.","1114-1076","","Tiglath-pileser I 18","RIAo Tiglath-pileser I 18","Assyria","","Ass 04140; Ass 04150; Ass 04151b; Ass 04184; Ass 04184n; Ass 04184t; Ass 04193; Ass 04193v; Ass 04199a; Ass 04211; Ass 04212b; Ass 04233; Ass 04236; Ass 04236a; Ass 04279a; Ass 04292g; Ass 12614; Ass 12719","","Royal Inscription","Q005943","Akkadian","stone","","sculpture","Middle Assyrian","893945","RIMA 2 A.0.87.18","Tiglath-pileser I 18","Ashur","","","Tiglath-pileser I","Middle Assyrian","inscribed","Cuneiform","","Tiglath-pileser I","","",""
"","","P463528","","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005944/.","1114-1076","","Tiglath-pileser I 19","RIAo Tiglath-pileser I 19","Assyria","","Ass 04140; Ass 04150; Ass 04151b; Ass 04184; Ass 04184n; Ass 04184t; Ass 04193; Ass 04193v; Ass 04199a; Ass 04211; Ass 04212b; Ass 04233; Ass 04236; Ass 04236a; Ass 04279a; Ass 04292g; Ass 12614; Ass 12719","","Royal Inscription","Q005944","Akkadian","stone","","sculpture","Middle Assyrian","893945","RIMA 2 A.0.87.19","Tiglath-pileser I 19","Ashur","","","Tiglath-pileser I","Middle Assyrian","inscribed","Cuneiform","","Tiglath-pileser I","","",""
"","","P463529","","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005945/.","1114-1076","","Tiglath-pileser I 20","RIAo Tiglath-pileser I 20","Assyria","","Ass 04140; Ass 04150; Ass 04151b; Ass 04184; Ass 04184n; Ass 04184t; Ass 04193; Ass 04193v; Ass 04199a; Ass 04211; Ass 04212b; Ass 04233; Ass 04236; Ass 04236a; Ass 04279a; Ass 04292g; Ass 12614; Ass 12719","","Royal Inscription","Q005945","Akkadian","stone","","sculpture","Middle Assyrian","893945","RIMA 2 A.0.87.20","Tiglath-pileser I 20","Ashur","","","Tiglath-pileser I","Middle Assyrian","inscribed","Cuneiform","","Tiglath-pileser I","","",""
"","","P463530","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005946/.","1114-1076","","Tiglath-pileser I 21","RIAo Tiglath-pileser I 21","Assyria","","K 02838 + K 13656","","Royal Inscription","Q005946","Akkadian","clay","","tablet","Middle Assyrian","874621","RIMA 2 A.0.87.21","Tiglath-pileser I 21","Nineveh","","","Tiglath-pileser I","Middle Assyrian","inscribed","Cuneiform","","Tiglath-pileser I","","",""
"","","P463531","Arkeoloji Müzerleri, Istanbul, Turkey; Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005947/.","1114-1076","","Tiglath-pileser I 22","RIAo Tiglath-pileser I 22","Assyria","","VA Ass 03251b (Ass 05683e); Ist EȘEM - (Ass 05683f); Ass 05683a; Ass 05683x; Ist EȘEM 09452; Ist EȘEM 09451; VA Ass 03251a (Ass 05603); VA Ass 03251c (Ass 06277a-d); VA Ass 03251d (Ass 07472); VA Ass 04315 (Ass ..77f); VA Ass 03251e (Ass 08825a)","","Royal Inscription","Q005947","Akkadian","clay","","brick","Middle Assyrian","893945","RIMA 2 A.0.87.22","Tiglath-pileser I 22","Ashur","","","Tiglath-pileser I","Middle Assyrian","inscribed","Cuneiform","","Tiglath-pileser I","","",""
"","","P463532","British Museum, London, UK; Arkeoloji Müzeleri, Istanbul, Turkey; Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005948/.","1114-1076","","Tiglath-pileser I 23","RIAo Tiglath-pileser I 23","Assyria","","Ass 05683b; VA Ass 03251h (Ass 05683c); Ass 05683d; BM 090252 (1979-12-20, 0154); Ist EȘEM 09450; Ist EȘEM 09449; VA Ass 03251f (Ass 05611); VA Ass 04309d (Ass 05640); VA Ass 03251g (Ass 05683); VA Ass 03251i (Ass 05703a-c); VA Ass 03251k (Ass 05703c + d); VA Ass 03251l (Ass 07418); VA Ass 03251m (Ass 074..) ; VA Ass 03251n; VA Ass 04311b; VA Ass 03251s","","Royal Inscription","Q005948","Akkadian","clay","","brick","Middle Assyrian","893945","RIMA 2 A.0.87.23","Tiglath-pileser I 23","Ashur","","","Tiglath-pileser I","Middle Assyrian","inscribed","Cuneiform","","Tiglath-pileser I","","",""
"","","P463533","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005949/.","1114-1076","","Tiglath-pileser I 24","RIAo Tiglath-pileser I 24","Assyria","","BM 137477 (1929-10-12, 0189); BM 137489 (1932-12-10, 0033); BM 137492 (1932-12-10, 0036); Arch. 79 no. 54A","","Royal Inscription","Q005949","Akkadian","clay","","brick","Middle Assyrian","874621","RIMA 2 A.0.87.24","Tiglath-pileser I 24","Nineveh","","","Tiglath-pileser I","Middle Assyrian","inscribed","Cuneiform","","Tiglath-pileser I","","",""
"","","P463534","British Museum, London, UK; Birmingham Museums and Art Gallery, Birmingham, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005950/.","1114-1076","","Tiglath-pileser I 25","RIAo Tiglath-pileser I 25","Assyria","","BM 137472 (1929-10-12, 0184); Arch. 79 no. 55 duplicate; AAA 19 no. 281; BCM A 044-087","","Royal Inscription","Q005950","Akkadian","clay","","brick","Middle Assyrian","874621","RIMA 2 A.0.87.25","Tiglath-pileser I 25","Nineveh","","","Tiglath-pileser I","Middle Assyrian","inscribed","Cuneiform","","Tiglath-pileser I","","",""
"","","P463535","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005951/.","1114-1076","","Tiglath-pileser I 26","RIAo Tiglath-pileser I 26","Assyria","","BM 137488 (1932-12-10, 0031)","","Royal Inscription","Q005951","Akkadian","clay","","brick","Middle Assyrian","874621","RIMA 2 A.0.87.26","Tiglath-pileser I 26","Nineveh","","","Tiglath-pileser I","Middle Assyrian","inscribed","Cuneiform","","Tiglath-pileser I","","",""
"","","P463536","","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005952/.","1114-1076","","Tiglath-pileser I 27","RIAo Tiglath-pileser I 27","Assyria","","AAA 19 no. 284; AAA 19 no. 285; Arch. 79 no. 117","","Royal Inscription","Q005952","Akkadian","clay","","brick","Middle Assyrian","874621","RIMA 2 A.0.87.27","Tiglath-pileser I 27","Nineveh","","","Tiglath-pileser I","Middle Assyrian","inscribed","Cuneiform","","Tiglath-pileser I","","",""
"","","P463537","British Museum, London, UK; Birmingham Museums and Art Gallery, Birmingham, UK; Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005953/.","1114-1076","","Tiglath-pileser I 28","RIAo Tiglath-pileser I 28","Assyria","","BM 137479 (1929-10-12, 0191); BCM 0360-079; BCM A 45-087; VA Ass 04305a (Ass 20999); VA Ass 04306c (Ass 05936a + b); VA Ass 04306a (Ass 12705); VA Ass 04306b (Ass 12733)","","Royal Inscription","Q005953","Akkadian","clay","","brick","Middle Assyrian","893945","RIMA 2 A.0.87.28","Tiglath-pileser I 28","Ashur","","","Tiglath-pileser I","Middle Assyrian","inscribed","Cuneiform","","Tiglath-pileser I","","",""
"","","P463538","Arkeoloji Müzeleri, Istanbul, Turkey","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005954/.","1114-1076","","Tiglath-pileser I 29","RIAo Tiglath-pileser I 29","Assyria","","Ist EȘEM 09525 (possibly Ass 00160); Ist EȘEM 09560 (possibly Ass 00224); Ist EȘEM 09549 (possibly Ass 00225); Ist EȘEM 09566 (possibly Ass 00254); Ass 01515; Scheil, RT 22 p. 37 ; Ist EȘEM 04689; Ist EȘEM 05950 (Ass 00562); Ist EȘEM 06234; Ist EȘEM 09527; Ist EȘEM 09528; Ist EȘEM 09529; Ist EȘEM 09530; Ist EȘEM 09531; Ist EȘEM 09532 (Ass 00525); Ist EȘEM 09533; Ist EȘEM 09534; Ist EȘEM 09535 (Ass 00220); Ist EȘEM 09536; Ist EȘEM 09537; Ist EȘEM 09538; Ist EȘEM 09539; Ist EȘEM 09540; Ist EȘEM 09541; Ist EȘEM 09542; Ist EȘEM 09543; Ist EȘEM 09544; Ist EȘEM 09545; Ist EȘEM 09546; Ist EȘEM 09547; Ist EȘEM 09548; Ist EȘEM 09551; Ist EȘEM 09552; Ist EȘEM 09554; Ist EȘEM 09555; Ist EȘEM 09556; Ist EȘEM 09557; Ist EȘEM 09558; Ist EȘEM 09560; Ist EȘEM 09561; Ist EȘEM 09562; Ist EȘEM 09563; Ist EȘEM 09564; Ist EȘEM 09565; Ist EȘEM 09566; Ist EȘEM 09568; Ist EȘEM 09569; Ist EȘEM 09570; Ist EȘEM 09571; Ass 01553","","Royal Inscription","Q005954","Akkadian","stone","","slab","Middle Assyrian","893945","RIMA 2 A.0.87.29","Tiglath-pileser I 29","Ashur","","","Tiglath-pileser I","Middle Assyrian","inscribed","Cuneiform","","Tiglath-pileser I","","",""
"","","P463539","","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005955/.","1114-1076","","Tiglath-pileser I 30","RIAo Tiglath-pileser I 30","Assyria","","Ass 00197","","Royal Inscription","Q005955","Akkadian","clay","","enameled tile","Middle Assyrian","893945","RIMA 2 A.0.87.30","Tiglath-pileser I 30","Ashur","","","Tiglath-pileser I","Middle Assyrian","inscribed","Cuneiform","","Tiglath-pileser I","","",""
"","","P463540","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Early First Millennium BC I (1114-859 BC) (RIMA 2), Toronto,  1991. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016-17) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005956/.","1114-1076","","Tiglath-pileser I 1001","RIAo Tiglath-pileser I 1001","Assyria","","BM 135910","","Royal Inscription","Q005956","Akkadian","clay","","tablet","Middle Assyrian","29492","RIMA 2 A.0.87.1001","Tiglath-pileser I 1001","Assyria","","","Tiglath-pileser I","Middle Assyrian","inscribed","Cuneiform","","Tiglath-pileser I","","",""
