accession_no,author,cdli_id,collection,credits,date_of_origin,dates_referenced,designation,display_name,dynastic_seat,excavation_no,exemplars,findspot_square,genre,id_composite,language,material,museum_no,object_type,period,pleiades_id,popular_name,primary_publication,provenience,publication_date,publication_history,ruler,script,script_remarks,script_type,seal_id,subgenre,subgenre_remarks,text_remarks,year_name_eponym
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007206/.","","","Xerxes  I 02","ARIo XFa","Persia","","","","Royal Inscription","Q007206","Old Persian","","","","Achaemenid (547-331 BC)","","XFa","Xerxes  I 02","Faqous","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007207/.","","","Xerxes  I 03","ARIo XHa","Persia","","","","Royal Inscription","Q007207","Old Persian","","","","Achaemenid (547-331 BC)","903021","XHa","Xerxes  I 03","Ecbatana","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007208/.","","","Xerxes  I 04","ARIo XIa","Persia","","","","Royal Inscription","Q007208","Old Persian","","","","Achaemenid (547-331 BC)","922698","XIa","Xerxes  I 04","Persia","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007209/.","","","Xerxes  I 05","ARIo XPa","Persia","","","","Royal Inscription","Q007209","Akkadian, Old Persian, Elamite","","","","Achaemenid (547-331 BC)","922695","XPa","Xerxes  I 05","Persepolis","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007210/.","","","Xerxes  I 06","ARIo XPb","Persia","","","","Royal Inscription","Q007210","Akkadian, Old Persian, Elamite","","","","Achaemenid (547-331 BC)","922695","XPb","Xerxes  I 06","Persepolis","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007211/.","","","Xerxes  I 07","ARIo XPc","Persia","","","","Royal Inscription","Q007211","Akkadian, Old Persian, Elamite","","","","Achaemenid (547-331 BC)","922695","XPc","Xerxes  I 07","Persepolis","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007212/.","","","Xerxes  I 08","ARIo XPd","Persia","","","","Royal Inscription","Q007212","Akkadian, Old Persian, Elamite","","","","Achaemenid (547-331 BC)","922695","XPd","Xerxes  I 08","Persepolis","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007213/.","","","Xerxes  I 09","ARIo XPe","Persia","","","","Royal Inscription","Q007213","Akkadian, Old Persian, Elamite","","","","Achaemenid (547-331 BC)","922695","XPe","Xerxes  I 09","Persepolis","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007214/.","","","Xerxes  I 10","ARIo XPf","Persia","","","","Royal Inscription","Q007214","Akkadian, Old Persian","","","","Achaemenid (547-331 BC)","922695","XPf","Xerxes  I 10","Persepolis","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007215/.","","","Xerxes  I 11","ARIo XPg","Persia","","","","Royal Inscription","Q007215","Old Persian","","","","Achaemenid (547-331 BC)","922695","XPg","Xerxes  I 11","Persepolis","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007216/.","","","Xerxes  I 12","ARIo XPh","Persia","","","","Royal Inscription","Q007216","Akkadian, Old Persian, Elamite","","","","Achaemenid (547-331 BC)","922695","XPh","Xerxes  I 12","Persepolis","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007217/.","","","Xerxes  I 13","ARIo XPi","Persia","","","","Royal Inscription","Q007217","Old Persian, Elamite","","","","Achaemenid (547-331 BC)","922695","XPi","Xerxes  I 13","Persepolis","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007218/.","","","Xerxes  I 14","ARIo XPj","Persia","","","","Royal Inscription","Q007218","Akkadian, Old Persian, Elamite","","","","Achaemenid (547-331 BC)","922695","XPj","Xerxes  I 14","Persepolis","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007219/.","","","Xerxes  I 15","ARIo XPk","Persia","","","","Royal Inscription","Q007219","Akkadian, Old Persian, Elamite","","","","Achaemenid (547-331 BC)","922695","XPk","Xerxes  I 15","Persepolis","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007220/.","","","Xerxes  I 16","ARIo XPl","Persia","","","","Royal Inscription","Q007220","Old Persian","","","","Achaemenid (547-331 BC)","922695","XPl","Xerxes  I 16","Persepolis","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007221/.","","","Xerxes  I 17","ARIo XPm","Persia","","","","Royal Inscription","Q007221","Akkadian, Old Persian, Elamite","","","","Achaemenid (547-331 BC)","922695","XPm","Xerxes  I 17","Persepolis","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007222/.","","","Xerxes  I 18","ARIo XPn","Persia","","","","Royal Inscription","Q007222","Akkadian, Old Persian, Elamite","","","","Achaemenid (547-331 BC)","922695","XPn","Xerxes  I 18","Persepolis","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007223/.","","","Xerxes  I 19","ARIo XPo","Persia","","","","Royal Inscription","Q007223","Old Persian","","","","Achaemenid (547-331 BC)","922695","XPo","Xerxes  I 19","Persepolis","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007224/.","","","Xerxes  I 20","ARIo XPp","Persia","","","","Royal Inscription","Q007224","Akkadian, Old Persian, Elamite","","","","Achaemenid (547-331 BC)","922695","XPp ","Xerxes  I 20","Persepolis","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007225/.","","","Xerxes  I 21","ARIo XPq","Persia","","","","Royal Inscription","Q007225","Akkadian, Old Persian, Elamite","","","","Achaemenid (547-331 BC)","922695","XPq","Xerxes  I 21","Persepolis","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007226/.","","","Xerxes  I 22","ARIo XPr","Persia","","","","Royal Inscription","Q007226","Akkadian, Old Persian, Elamite","","","","Achaemenid (547-331 BC)","922695","XPr","Xerxes  I 22","Persepolis","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007227/.","","","Xerxes  I 23","ARIo XPs","Persia","","","","Royal Inscription","Q007227","Akkadian, Old Persian, Elamite","","","","Achaemenid (547-331 BC)","922695","XPs","Xerxes  I 23","Persepolis","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007228/.","","","Xerxes  I 24","ARIo XSa","Persia","","","","Royal Inscription","Q007228","Akkadian, Old Persian, Elamite","","","","Achaemenid (547-331 BC)","912936","XSa","Xerxes  I 24","Susa","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007229/.","","","Xerxes  I 25","ARIo XSb","Persia","","","","Royal Inscription","Q007229","Akkadian","","","","Achaemenid (547-331 BC)","912936","XSb","Xerxes  I 25","Susa","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007230/.","","","Xerxes  I 26","ARIo XSc","Persia","","","","Royal Inscription","Q007230","Old Persian","","","","Achaemenid (547-331 BC)","912936","XSc","Xerxes  I 26","Susa","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007231/.","","","Xerxes  I 27","ARIo XSd","Persia","","","","Royal Inscription","Q007231","Akkadian, Old Persian, Elamite","","","","Achaemenid (547-331 BC)","912936","XSd","Xerxes  I 27","Susa","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007232/.","","","Xerxes  I 28","ARIo XSe","Persia","","","","Royal Inscription","Q007232","Akkadian","","","","Achaemenid (547-331 BC)","912936","XSe","Xerxes  I 28","Susa","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007233/.","","","Xerxes  I 29","ARIo XVa","Persia","","","","Royal Inscription","Q007233","Akkadian, Old Persian, Elamite","","","","Achaemenid (547-331 BC)","964673805","XVa","Xerxes  I 29","Tushpa","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007234/.","","","Xerxes  I 30","ARIo VXa","Persia","","","","Royal Inscription","Q007234","Akkadian, Old Persian, Elamite, Hieroglyphs","","","","Achaemenid (547-331 BC)","922698","VXa","Xerxes  I 30","Persia","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007235/.","","","Xerxes  I 31","ARIo VXb","Persia","","","","Royal Inscription","Q007235","Akkadian, Old Persian, Elamite, Hieroglyphs","","","","Achaemenid (547-331 BC)","922698","VXb","Xerxes  I 31","Persia","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007236/.","","","Xerxes  I 32","ARIo VXc","Persia","","","","Royal Inscription","Q007236","Akkadian, Old Persian, Elamite, Hieroglyphs","","","","Achaemenid (547-331 BC)","922698","VXc","Xerxes  I 32","Persia","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007237/.","","","Xerxes  I 33","ARIo VXd","Persia","","","","Royal Inscription","Q007237","Akkadian, Old Persian, Elamite, Hieroglyphs","","","","Achaemenid (547-331 BC)","922698","VXd","Xerxes  I 33","Persia","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007238/.","","","Xerxes  I 34","ARIo VXh","Persia","","","","Royal Inscription","Q007238","Akkadian, Old Persian, Elamite, Hieroglyphs","","","","Achaemenid (547-331 BC)","922698","VXh","Xerxes  I 34","Persia","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007239/.","","","Xerxes  I 35","ARIo VXi","Persia","","","","Royal Inscription","Q007239","Akkadian, Old Persian, Elamite, Hieroglyphs","","","","Achaemenid (547-331 BC)","922698","VXi","Xerxes  I 35","Persia","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007240/.","","","Xerxes  I 36","ARIo VXj","Persia","","","","Royal Inscription","Q007240","Akkadian, Old Persian, Elamite, Hieroglyphs","","","","Achaemenid (547-331 BC)","922698","VXj","Xerxes  I 36","Persia","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007241/.","","","Xerxes  I 37","ARIo VXk","Persia","","","","Royal Inscription","Q007241","Akkadian, Old Persian, Elamite, Hieroglyphs","","","","Achaemenid (547-331 BC)","922698","VXk","Xerxes  I 37","Persia","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007242/.","","","Xerxes  I 38","ARIo VXl","Persia","","","","Royal Inscription","Q007242","Akkadian, Old Persian, Elamite, Hieroglyphs","","","","Achaemenid (547-331 BC)","922698","VXl","Xerxes  I 38","Persia","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
"","","","","Based on Rüdiger Schmitt, Die altpersischen Inschriften der Achaimeniden: Editio minor mit deutscher Übersetzung (2009). Digitized, lemmatized, and updated by Henry Heitmann-Gordon, 2016-19, for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/ario/Q007243/.","","","Xerxes  I 39","ARIo VXm","Persia","","","","Royal Inscription","Q007243","Akkadian, Old Persian, Elamite, Hieroglyphs","","","","Achaemenid (547-331 BC)","922698","VXm","Xerxes  I 39","Persia","","","Xerxes I","Old Persian","inscribed","Cuneiform","","Xerxes I","","",""
